page	recent_clicks	prior_clicks	click_delta	recent_impressions	prior_impressions	impression_delta	recent_ctr	prior_ctr	recent_position	prior_position
https://gainframe.app/blog/understanding-ai-physique-score/	6	4	2	68	99	-31	0.08823529411764706	0.04040404040404041	5.926470588235294	7.353535353535354
https://gainframe.app/blog/verified-seo-traffic-seo-receipts/	1	1	0	17	21	-4	0.058823529411764705	0.047619047619047616	6.705882352941177	3.9047619047619047
https://gainframe.app/blog/visceral-fat-app/	5	3	2	126	210	-84	0.03968253968253968	0.014285714285714285	17.103174603174605	13.0
https://gainframe.app/blog/visceral-fat-appearance/	1	1	0	252	153	99	0.003968253968253968	0.006535947712418301	10.706349206349206	10.045751633986928
https://gainframe.app/blog/visceral-fat-level/	10	7	3	1688	1853	-165	0.005924170616113744	0.0037776578521316784	9.427132701421801	9.54020507285483
https://gainframe.app/blog/visceral-fat-test/	0	0	0	769	355	414	0.0	0.0	36.13784135240572	29.687323943661973
https://gainframe.app/blog/visceral-fat-vs-subcutaneous-fat/	0	0	0	28	18	10	0.0	0.0	60.17857142857143	44.888888888888886
https://gainframe.app/blog/waist-to-height-ratio/	19	2	17	4209	513	3696	0.004514136374435733	0.003898635477582846	14.665003563791874	9.23391812865497
https://gainframe.app/blog/waist-to-hip-ratio/	0	3	-3	564	572	-8	0.0	0.005244755244755245	9.648936170212766	17.32867132867133
https://gainframe.app/blog/water-weight/	0	0	0	27	54	-27	0.0	0.0	27.925925925925927	33.2962962962963
https://gainframe.app/blog/what-is-ffmi/	0	0	0	10	14	-4	0.0	0.0	11.5	8.214285714285715
https://gainframe.app/blog/what-would-i-look-like-with-less-body-fat/	38	34	4	663	527	136	0.05731523378582202	0.06451612903225806	7.030165912518854	7.713472485768501
https://gainframe.app/blog/why-abs-show-in-some-lighting/	13	4	9	1348	744	604	0.009643916913946587	0.005376344086021506	6.2707715133531154	5.913978494623656
https://gainframe.app/blog/why-am-i-losing-inches-but-not-weight/	0	0	0	7	70	-63	0.0	0.0	8.857142857142858	11.9
https://gainframe.app/blog/why-do-abs-only-show-when-flexing/	36	6	30	3996	509	3487	0.009009009009009009	0.011787819253438114	6.737987987987988	5.4636542239685655
https://gainframe.app/blog/why-do-i-have-skinny-arms/	6	5	1	2933	1049	1884	0.002045687009887487	0.004766444232602479	7.627344016365496	7.752144899904671
https://gainframe.app/blog/why-do-i-look-better-in-the-gym-mirror/	0	0	0	404	136	268	0.0	0.0	8.782178217821782	7.492647058823529
https://gainframe.app/blog/why-do-i-look-fat-in-pictures/	17	8	9	6082	1140	4942	0.002795133179875041	0.007017543859649123	7.8553107530417625	7.774561403508772
https://gainframe.app/blog/why-do-i-look-leaner-in-the-morning/	5	2	3	1377	678	699	0.0036310820624546117	0.0029498525073746312	7.94553376906318	7.157817109144543
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	31	17	14	6443	2742	3701	0.004811423250038802	0.006199854121079504	7.339438149930157	6.561998541210795
https://gainframe.app/blog/why-do-i-weigh-more-than-i-look/	4	2	2	1255	316	939	0.0031872509960159364	0.006329113924050633	7.515537848605578	5.939873417721519
https://gainframe.app/blog/why-does-my-weight-fluctuate/	0	0	0	9	15	-6	0.0	0.0	23.22222222222222	41.2
https://gainframe.app/blog/why-is-my-waist-not-shrinking/	2	1	1	275	88	187	0.007272727272727273	0.011363636363636364	7.236363636363636	7.568181818181818
https://gainframe.app/blog/why-weight-goes-up-when-lifting/	0	0	0	94	63	31	0.0	0.0	9.787234042553191	10.603174603174603
https://gainframe.app/blog/withings-body-scan-review/	3	1	2	437	208	229	0.006864988558352402	0.004807692307692308	10.734553775743708	11.274038461538462
https://gainframe.app/body-fat/	5	0	5	979	0	979	0.005107252298263534	0.0	26.18079673135853	
https://gainframe.app/body-fat/10-percent-body-fat-male/	2	0	2	451	0	451	0.004434589800443459	0.0	18.924611973392462	
https://gainframe.app/body-fat/15-percent-body-fat-male/	18	0	18	1015	0	1015	0.017733990147783252	0.0	15.102463054187192	
https://gainframe.app/body-fat/18-percent-body-fat-female/	2	0	2	415	0	415	0.004819277108433735	0.0	15.450602409638554	
https://gainframe.app/body-fat/18-percent-body-fat-male/	14	0	14	1258	0	1258	0.011128775834658187	0.0	9.947535771065183	
https://gainframe.app/body-fat/20-percent-body-fat-female/	2	0	2	310	0	310	0.0064516129032258064	0.0	17.635483870967743	
https://gainframe.app/body-fat/20-percent-body-fat-male/	6	0	6	1057	0	1057	0.005676442762535478	0.0	15.391674550614947	
https://gainframe.app/body-fat/25-percent-body-fat-female/	5	0	5	421	0	421	0.011876484560570071	0.0	13.957244655581947	
https://gainframe.app/body-fat/25-percent-body-fat-male/	11	0	11	1092	0	1092	0.010073260073260074	0.0	9.787545787545788	
https://gainframe.app/body-fat/30-percent-body-fat-female/	1	0	1	763	0	763	0.001310615989515072	0.0	15.08519003931848	
https://gainframe.app/body-fat/35-percent-body-fat-female/	3	0	3	178	0	178	0.016853932584269662	0.0	12.724719101123595	
https://gainframe.app/body-fat/40-percent-body-fat-female/	1	0	1	804	0	804	0.0012437810945273632	0.0	9.324626865671641	
https://gainframe.app/body-fat/8-percent-body-fat-male/	3	0	3	1450	0	1450	0.0020689655172413794	0.0	10.587586206896551	
https://gainframe.app/comics/	8	6	2	945	366	579	0.008465608465608466	0.01639344262295082	6.377777777777778	5.270491803278689
https://gainframe.app/comics/are-bcaas-a-scam/	5	0	5	158	0	158	0.03164556962025317	0.0	5.2974683544303796	
https://gainframe.app/comics/are-seed-oils-killing-gains/	1	0	1	33	0	33	0.030303030303030304	0.0	13.272727272727273	
https://gainframe.app/comics/beginner-gains-sound-fake/	0	0	0	0	13	-13	0.0	0.0		5.6923076923076925
https://gainframe.app/comics/beginner-gym-split/	0	0	0	0	12	-12	0.0	0.0		19.25
https://gainframe.app/comics/best-upper-body-exercises/	0	0	0	44	15	29	0.0	0.0	49.61363636363637	58.0
https://gainframe.app/comics/best-v-taper-exercises/	0	0	0	134	75	59	0.0	0.0	25.671641791044777	22.906666666666666
https://gainframe.app/comics/cheap-muscle-foods/	0	2	-2	3	16	-13	0.0	0.125	14.0	17.0
https://gainframe.app/comics/does-muscle-weigh-more-than-fat/	0	0	0	17	0	17	0.0	0.0	52.05882352941177	
https://gainframe.app/comics/favorite-lift-personality/	1	0	1	13	0	13	0.07692307692307693	0.0	20.0	
https://gainframe.app/comics/fix-progress-photos/	0	0	0	0	16	-16	0.0	0.0		6.8125
https://gainframe.app/comics/gym-rankings-s-to-f/	0	0	0	12	2	10	0.0	0.0	30.5	12.5
https://gainframe.app/comics/gym-splits-ranked/	0	0	0	1	11	-10	0.0	0.0	1.0	6.2727272727272725
https://gainframe.app/comics/ice-baths-kill-gains/	0	0	0	11	1	10	0.0	0.0	43.72727272727273	8.0
https://gainframe.app/comics/is-bmi-useless-if-you-lift/	0	0	0	20	0	20	0.0	0.0	9.95	
https://gainframe.app/comics/is-stretching-a-waste/	0	0	0	13	0	13	0.0	0.0	28.307692307692307	
https://gainframe.app/comics/lose-fat-build-muscle/	0	0	0	12	1	11	0.0	0.0	24.75	10.0
https://gainframe.app/comics/moms-built-different/	0	0	0	2	12	-10	0.0	0.0	7.0	10.25
https://gainframe.app/comics/numbers-can-talk/	0	0	0	1	40	-39	0.0	0.0	1.0	7.6
https://gainframe.app/comics/scale-weight-trap/	0	0	0	0	17	-17	0.0	0.0		10.823529411764707
https://gainframe.app/comics/split-tier-list/	2	0	2	38	20	18	0.05263157894736842	0.0	5.947368421052632	7.0
https://gainframe.app/comics/stop-guessing-body-fat/	0	0	0	6	18	-12	0.0	0.0	17.0	7.388888888888889
https://gainframe.app/comics/supplements-that-work/	0	0	0	12	3	9	0.0	0.0	19.166666666666668	10.666666666666666
https://gainframe.app/comics/the-office-at-the-gym/	0	0	0	2	26	-24	0.0	0.0	7.5	9.307692307692308
https://gainframe.app/comics/what-3000-calories-looks-like/	1	1	0	102	63	39	0.00980392156862745	0.015873015873015872	8.225490196078432	13.253968253968255
https://gainframe.app/comics/what-builds-lat-width/	0	0	0	32	0	32	0.0	0.0	9.25	
https://gainframe.app/comics/why-you-look-small-in-photos/	0	0	0	2	28	-26	0.0	0.0	12.0	16.17857142857143
https://gainframe.app/giveaway/	0	1	-1	11	130	-119	0.0	0.007692307692307693	13.363636363636363	15.184615384615384
https://gainframe.app/privacy/	0	1	-1	82	133	-51	0.0	0.007518796992481203	8.158536585365853	6.105263157894737
https://gainframe.app/tools/	194	134	60	3101	2199	902	0.06256046436633345	0.06093678944974989	8.74234118026443	6.175989085948158
https://gainframe.app/tools/ab-analyzer/	8	0	8	42	0	42	0.19047619047619047	0.0	7.261904761904762	
https://gainframe.app/tools/ai-body-transformation/	22	17	5	210	92	118	0.10476190476190476	0.18478260869565216	7.195238095238095	4.934782608695652
https://gainframe.app/tools/body-fat-estimator/	2	6	-4	36	25	11	0.05555555555555555	0.24	44.05555555555556	19.64
https://gainframe.app/tools/body-fat-from-photo/	1144	741	403	10467	6818	3649	0.10929588229674214	0.10868289821061895	5.907423330467182	6.166764447051921
https://gainframe.app/tools/body-fat-visualizer/	479	115	364	3146	1390	1756	0.1522568340750159	0.08273381294964029	8.2638270820089	8.625899280575538
https://gainframe.app/tools/body-fat-visualizer/?g=male&bf=28&age=30s	0	1	-1	0	25	-25	0.0	0.04		14.28
https://gainframe.app/tools/body-visualizer/	73	0	73	2259	0	2259	0.03231518370960602	0.0	32.75121735281098	
https://gainframe.app/tools/calorie-deficit-calculator/	0	0	0	1	13	-12	0.0	0.0	10.0	6.538461538461538
https://gainframe.app/tools/ffmi-calculator/	0	0	0	4	10	-6	0.0	0.0	5.25	5.0
https://gainframe.app/tools/macro-calculator/	0	0	0	6	14	-8	0.0	0.0	3.0	2.0
https://gainframe.app/tools/one-rep-max-calculator/	0	0	0	6	10	-4	0.0	0.0	4.333333333333334	3.6
https://gainframe.app/tools/physique-rater/	757	0	757	3260	0	3260	0.2322085889570552	0.0	4.008282208588957	
https://gainframe.app/tools/strength-standards-calculator/	1	1	0	399	414	-15	0.002506265664160401	0.0024154589371980675	8.075187969924812	6.997584541062802
https://gainframe.app/wilmington/	0	0	0	3	10	-7	0.0	0.0	4.333333333333334	20.0
